airlight,airlight_bin,beta,beta_bin,cbrfrc_delta_cr_psnr,cbrfrc_psnr,cr_psnr,cr_strength_bin,crplus_delta_cr_psnr,crplus_psnr,diag_lfv1_target_residual_cosine_lf8,diag_target_residual_norm_lf8,diag_target_sign_flip_rate,filename,label_ignore,label_intervene,label_max_candidate_delta_psnr,label_min_candidate_delta_psnr,label_preserve,label_safe_candidate_count,label_safe_candidates,lfv1_delta_cr_psnr,lfv1_psnr,residualcalib_delta_cr_psnr,residualcalib_psnr,risk_lfv1_residual_norm_lf8
0.61,A<0.65,0.88,0.8<=beta<1.1,-0.011444745467318995,28.196931326991347,28.208376072458666,weak_cr_q1,1.423831031186726,29.63381320374043,0.389188677072525,25.946266174316406,0.03295571357011795,289_0.61_0.88.png,0,1,1.423831031186726,-0.011444745467318995,0,2,"lfv1,crplus",0.5057838738412563,28.714159946299922,0.1340139523581989,28.342390024816865,5.46064567565918
0.81,0.75<=A<0.85,1.96,beta>=1.7,0.005751075014153173,30.76944240365458,30.763691328640427,midlow_cr_q2,0.33892498583063,31.101149379668,0.29639360308647156,18.740829467773438,0.020870553329586983,28_0.81_1.96.png,0,1,0.4102030163847381,-0.14279647640569948,0,1,residualcalib,-0.14279647640569948,30.620894852234727,0.4102030163847381,31.173894345025165,12.581756591796875
0.66,0.65<=A<0.75,1.66,1.4<=beta<1.7,-0.008186034213082394,28.774830626398654,28.783016660611736,weak_cr_q1,-1.3377787005472044,27.439237760030682,-0.3730548918247223,23.96098518371582,0.024537532590329647,290_0.66_1.66.png,0,0,-0.008186034213082394,-1.3377787005472044,1,0,,-1.3142858932684973,27.46873076734324,-0.7990377429340398,27.983978917677696,7.769331932067871
0.52,A<0.65,0.89,0.8<=beta<1.1,-0.01008763470593621,26.6598175546876,26.669905189393535,weak_cr_q1,2.1146976543026987,28.783818995230416,0.6122219562530518,31.310840606689453,0.03836473263800144,291_0.52_0.89.png,0,1,2.1146976543026987,-0.01008763470593621,0,3,"lfv1,residualcalib,crplus",0.8773665565239988,27.547271745917534,1.755337146174373,28.42524233556791,5.854340076446533
0.81,0.75<=A<0.85,0.91,0.8<=beta<1.1,-0.01099583670509574,29.54632905310308,29.557324889808175,midlow_cr_q2,0.007064834292474842,29.56507512063636,-0.237092062830925,22.16703224182129,0.02633860521018505,292_0.81_0.91.png,0,0,0.007064834292474842,-1.2238376863139884,1,0,,-0.7227279910583171,28.834596898749858,-1.2238376863139884,28.333487203494187,5.704063892364502
0.71,0.65<=A<0.75,1.13,1.1<=beta<1.4,-0.01302012211961312,29.703793239867448,29.71681336198706,midlow_cr_q2,-1.2177476831569223,28.49596235531527,-0.3672313392162323,21.864295959472656,0.00668444181792438,293_0.71_1.13.png,0,0,-0.01302012211961312,-2.02412763883223,1,0,,-1.7731450823901405,27.94366827959692,-2.02412763883223,27.69268572315483,9.945353507995605
0.89,0.85<=A<0.95,1.44,1.4<=beta<1.7,-0.008671872146955195,29.172017962090877,29.180689834237832,midlow_cr_q2,-1.491642627441916,27.68697532469506,-0.2460736781358719,22.994590759277344,0.0153865204192698,294_0.89_1.44.png,0,0,0.3922891334253329,-2.475200856058919,1,1,residualcalib,-2.475200856058919,26.705488978178913,0.3922891334253329,29.572978967663165,16.277565002441406
0.64,A<0.65,0.73,beta<0.8,-0.014749710411777528,29.83583814675447,29.850587857166246,midlow_cr_q2,-1.269072867947962,28.57897559803149,-0.48766782879829407,21.738550186157227,0.0037066031945869327,295_0.64_0.73.png,0,0,-0.014749710411777528,-1.7024864486352378,1,0,,-1.7024864486352378,28.14810140853101,-1.578914231910172,28.271673625256074,8.125732421875
0.97,A>=0.95,1.18,1.1<=beta<1.4,-0.00547458895654529,29.59796056940644,29.603435158362984,midlow_cr_q2,-0.46173176810375693,29.142039810656595,0.0665147677063942,21.916555404663086,0.016948296688497066,296_0.97_1.18.png,0,0,0.6915708809393948,-1.1351381145791137,1,1,residualcalib,-1.1351381145791137,28.46829704378387,0.6915708809393948,30.29500603930238,14.163064956665039
0.69,0.65<=A<0.75,1.91,beta>=1.7,0.008272558988544176,31.41678379204165,31.408511233053105,midlow_cr_q2,0.338405810351162,31.74940926126999,0.7027497291564941,17.368831634521484,0.020273768343031406,297_0.69_1.91.png,0,0,2.5608142307028743,-1.5761510747863454,1,2,"lfv1,crplus",2.5608142307028743,33.96932546375598,-1.5761510747863454,29.83236015826676,11.281609535217285
0.63,A<0.65,1.85,beta>=1.7,0.0036978440906310084,31.438903107241174,31.435205263150543,midlow_cr_q2,-0.09256663521112785,31.338879607166877,0.738194465637207,17.420454025268555,0.0186563516035676,298_0.63_1.85.png,0,0,2.8502002976126946,-1.567727888918661,1,1,lfv1,2.8502002976126946,34.28540556076324,-1.567727888918661,29.867477374231882,11.09599781036377
0.72,0.65<=A<0.75,1.91,beta>=1.7,0.009718500266057362,31.232673870071217,31.22295536980516,midlow_cr_q2,0.6042471343020992,31.827480237700428,0.6985061764717102,17.750473022460938,0.02048230543732643,299_0.72_1.91.png,0,0,2.5262388814996193,-1.5779050557535044,1,2,"lfv1,crplus",2.5262388814996193,33.74919425130478,-1.5779050557535044,29.645050314051655,12.315019607543945
0.85,0.85<=A<0.95,1.7,beta>=1.7,0.002665827372734242,28.687768893334553,28.68510306596182,weak_cr_q1,0.16267123673539885,28.850785854733445,0.49558937549591064,24.283409118652344,0.019231101032346487,29_0.85_1.7.png,0,1,1.563725151401961,0.002665827372734242,0,2,"lfv1,residualcalib",1.105023538411011,29.79012660437283,1.563725151401961,30.24882821736378,11.311760902404785
0.93,0.85<=A<0.95,1.66,1.4<=beta<1.7,0.004155833481291893,33.20789462675779,33.2037387932765,midhigh_cr_q3,-0.8910287230634211,32.313674632845135,-0.15753667056560516,13.924317359924316,0.040961744263768196,2_0.93_1.66.png,0,0,0.004155833481291893,-2.331218677531826,1,0,,-2.331218677531826,30.872520115744674,-1.1704075430304073,32.03333125024609,10.109173774719238
0.92,0.85<=A<0.95,0.72,beta<0.8,-0.014017626142674544,36.75822256355465,36.77224018969732,strong_cr_q4,-1.3611931082734472,35.40969808549125,0.09390651434659958,9.2352933883667,0.02522487100213766,300_0.92_0.72.png,0,0,-0.014017626142674544,-3.680687806889736,1,0,,-1.5365702682680151,35.235669921429306,-3.680687806889736,33.091552382807585,7.415688514709473
0.75,0.75<=A<0.85,0.88,0.8<=beta<1.1,-0.0037380578663110953,25.82163297279879,25.8253710306651,weak_cr_q1,-0.41370798592085123,25.408760755485545,0.3320043683052063,35.07814025878906,0.0003744910645764321,301_0.75_0.88.png,0,0,0.46617124958386214,-0.41370798592085123,1,1,lfv1,0.46617124958386214,26.29154228024896,-0.07799434116399695,25.747376689501102,13.880789756774902
0.69,0.65<=A<0.75,0.75,beta<0.8,-0.004697815399577365,25.948810172444983,25.95350798784456,weak_cr_q1,-1.1880427487905116,24.765325051033717,0.5029282569885254,34.583213806152344,8.64675639604684e-05,302_0.69_0.75.png,0,0,1.08793356220756,-1.1880427487905116,1,1,lfv1,1.08793356220756,27.04144155005212,-0.3775918100396787,25.57591617780488,12.019574165344238
0.89,0.85<=A<0.95,1.94,beta>=1.7,-0.0021946415231468563,25.785780707045873,25.78797534856902,weak_cr_q1,0.7852005524222747,26.57201558470318,-0.29196393489837646,34.91366958618164,0.01021825335919857,303_0.89_1.94.png,0,0,0.7852005524222747,-1.788196628520879,1,1,crplus,-1.788196628520879,23.99977872004814,-0.14763803055319613,25.640337318015824,17.279077529907227
0.91,0.85<=A<0.95,0.92,0.8<=beta<1.1,-0.0022825681158344935,25.274103703477913,25.276386271593747,weak_cr_q1,0.4965859836400739,25.772549378574713,0.05578932538628578,37.34317398071289,0.0060732008423656225,304_0.91_0.92.png,0,0,0.4965859836400739,-0.31199067635204614,1,2,"residualcalib,crplus",-0.31199067635204614,24.9643955952417,0.34735430361159914,25.623740575205346,12.679472923278809
0.84,0.75<=A<0.85,0.52,beta<0.8,0.02018281404622968,34.23399643559158,34.21381362154535,midhigh_cr_q3,2.1473112865069837,36.360065125591184,0.4507125914096832,12.773674011230469,0.008891384582966566,305_0.84_0.52.png,0,1,2.1473112865069837,0.02018281404622968,0,3,"lfv1,residualcalib,crplus",0.7249741407643029,34.93878776230965,0.5466906159850637,34.76050423753041,5.401967525482178
0.65,0.65<=A<0.75,1.44,1.4<=beta<1.7,-0.0027965568941255015,34.482231582994245,34.48502813988837,midhigh_cr_q3,0.8381203703962186,35.32008232989642,0.2625541388988495,11.470840454101562,0.034236821345984936,306_0.65_1.44.png,0,0,0.8381203703962186,-0.9974313911737482,1,1,crplus,-0.9974313911737482,33.48759674871462,-0.37065815827891413,34.11436998160946,10.225770950317383
0.77,0.75<=A<0.85,1.05,0.8<=beta<1.1,0.01604396163993016,33.5343943646609,33.51835040302097,midhigh_cr_q3,2.3552159163478024,35.87582061133319,0.1526866853237152,13.695609092712402,0.01108190231025219,307_0.77_1.05.png,0,1,2.3552159163478024,-0.1691348958840777,0,1,crplus,-0.1691348958840777,33.34921550713689,-0.012968064139975866,33.50538233888099,4.86256217956543
0.71,0.65<=A<0.75,0.58,beta<0.8,0.019690470770974855,34.64601100099449,34.626320530223516,midhigh_cr_q3,1.9326135253743786,36.55953519545852,0.47618868947029114,12.073641777038574,0.008974567521363497,308_0.71_0.58.png,0,1,1.9326135253743786,0.019690470770974855,0,3,"lfv1,residualcalib,crplus",0.7802942897612866,35.4066148199848,0.3788740043786092,35.005194534602126,5.3414201736450195
0.61,A<0.65,1.02,0.8<=beta<1.1,-0.014472773918953408,32.88982527127337,32.90429804519232,midhigh_cr_q3,0.20600589241701073,33.11247590962754,0.7699468731880188,15.023910522460938,0.012357686646282673,309_0.61_1.02.png,0,1,3.241726520325301,-0.014472773918953408,0,2,"lfv1,residualcalib",3.241726520325301,36.14602456551762,0.8868925046323639,33.791190549824684,8.708641052246094
0.74,0.65<=A<0.75,0.8,0.8<=beta<1.1,0.0070025480872608625,30.854406404384495,30.847403856297234,midlow_cr_q2,-0.29348772423302805,30.554539298355202,-0.09530466794967651,19.125308990478516,0.012267717625945807,30_0.74_0.8.png,0,0,1.7684822142286691,-1.079387852648935,1,1,residualcalib,-1.079387852648935,29.7680160036483,1.7684822142286691,32.6158860705259,9.14311695098877
0.8,0.75<=A<0.85,1.12,1.1<=beta<1.4,-0.011916561062577102,31.512081766658795,31.523998327721372,midlow_cr_q2,-0.47722844636790995,31.047535819048054,0.6970705986022949,17.73387908935547,0.016469397582113743,310_0.8_1.12.png,0,0,2.3199139564909217,-0.47722844636790995,1,2,"lfv1,residualcalib",2.3199139564909217,33.843912284212294,1.3277390196818075,32.85173734740318,8.452286720275879
0.75,0.75<=A<0.85,0.62,beta<0.8,-0.005219133837961465,35.05080667699292,35.05602581083088,midhigh_cr_q3,-1.360534070066464,33.69279803341232,0.6042542457580566,11.660823822021484,0.021996411494910717,311_0.75_0.62.png,0,0,1.8431247077715156,-1.360534070066464,1,1,lfv1,1.8431247077715156,36.8991505186024,-0.6581554725503906,34.39787033828049,7.381512641906738
0.61,A<0.65,0.79,beta<0.8,-0.0074885271576690116,35.24363382744947,35.25112235460714,midhigh_cr_q3,-0.7606097201590813,34.48758601054071,0.7424442172050476,11.27524185180664,0.023724528029561043,312_0.61_0.79.png,0,0,3.0876988676370445,-0.8985926223805336,1,1,lfv1,3.0876988676370445,38.338821222244185,-0.8985926223805336,34.35252973222661,8.146735191345215
0.51,A<0.65,1.58,1.4<=beta<1.7,-0.0020777594483334383,30.00595410696546,30.008031866413795,midlow_cr_q2,-2.6855062268567913,27.321331426735046,-0.07524294406175613,21.000286102294922,0.016774240415543318,313_0.51_1.58.png,0,0,-0.0020777594483334383,-3.670068944346479,1,0,,-1.1311139749327097,28.876917891481085,-3.670068944346479,26.337962922067316,9.282596588134766
0.99,A>=0.95,1.61,1.4<=beta<1.7,0.00463872845724822,28.24660113556266,28.24196240710541,weak_cr_q1,-0.9193139028102699,27.323437811409438,0.15331131219863892,25.23586082458496,0.02282676473259926,314_0.99_1.61.png,0,0,0.00463872845724822,-3.001784398011388,1,0,,-0.4487217973283215,27.79324060977709,-3.001784398011388,25.240178009094024,12.807877540588379
0.52,A<0.65,1.41,1.4<=beta<1.7,-1.3697941945167713e-06,31.318308024181896,31.31830939397609,midlow_cr_q2,-2.998134224757255,28.320298110007197,0.0413413867354393,17.90950584411621,0.01858860393986106,315_0.52_1.41.png,0,0,-1.3697941945167713e-06,-3.926376934080057,1,0,,-1.1079338334837274,30.210375560492363,-3.926376934080057,27.391932459896033,9.765250205993652
0.91,0.85<=A<0.95,0.85,0.8<=beta<1.1,0.0010516937339986043,33.040470962377725,33.03941926864373,midhigh_cr_q3,-3.0677959807065776,29.973831833462228,0.14089466631412506,14.30168342590332,0.0254915663972497,316_0.91_0.85.png,0,0,0.0010516937339986043,-5.074192667585276,1,0,,-0.6911003968805218,32.348318871763205,-5.074192667585276,27.96522660105845,8.16598129272461
0.74,0.65<=A<0.75,1.28,1.1<=beta<1.4,-0.0059449349357656445,31.483949695771074,31.48989463070684,midlow_cr_q2,-1.776634588876938,29.712146905683916,0.6298276782035828,15.676071166992188,0.05556907691061497,317_0.74_1.28.png,0,0,1.660655939709553,-1.776634588876938,1,2,"lfv1,residualcalib",1.660655939709553,33.15055057041639,1.2612108513476024,32.75110548205444,12.07090950012207
0.87,0.85<=A<0.95,0.58,beta<0.8,0.0019013391274356195,34.35874676174159,34.35684542261416,midhigh_cr_q3,0.04813035256046305,34.40434849865805,0.2625309228897095,10.827362060546875,0.04898952320218086,318_0.87_0.58.png,1,0,0.12954651440457354,-0.07669412789431362,0,0,,0.12954651440457354,34.48639193701873,-0.07669412789431362,34.28015129471984,5.202561855316162
0.83,0.75<=A<0.85,1.89,beta>=1.7,-0.0042325657085875434,29.89768876662644,29.90192133233503,midlow_cr_q2,-1.5626527225648914,28.337076962671766,0.6203307509422302,18.46027946472168,0.05455808341503143,319_0.83_1.89.png,0,0,1.6020032992068494,-1.5626527225648914,1,2,"lfv1,residualcalib",1.6020032992068494,31.503924631541878,0.5035766942991486,30.405498026634177,13.040471076965332
0.58,A<0.65,0.89,0.8<=beta<1.1,0.0063462491574277635,30.848346015082182,30.841999765924754,midlow_cr_q2,-0.5270383888621843,30.31429489121553,0.03620168939232826,19.04826545715332,0.01604813989251852,31_0.58_0.89.png,0,0,1.8044054512518528,-0.5270383888621843,1,1,residualcalib,-0.5196692275124768,30.322330538412277,1.8044054512518528,32.64640521717661,8.149036407470703
0.75,0.75<=A<0.85,1.18,1.1<=beta<1.4,-0.005735251655586637,32.27975364610571,32.2854888977613,midlow_cr_q2,-1.8617758521473675,30.422881343082565,0.565473198890686,14.062521934509277,0.0552716962993145,320_0.75_1.18.png,0,0,1.1321664543571188,-1.8617758521473675,1,1,lfv1,1.1321664543571188,33.417655352118416,0.8428741368649426,33.12836303462624,10.941335678100586
0.93,0.85<=A<0.95,1.28,1.1<=beta<1.4,0.0032546466811673724,26.90872103889392,26.90546639221275,weak_cr_q1,-0.9202036615516356,25.980883399256896,0.6526173949241638,30.79538345336914,0.008995765121653676,321_0.93_1.28.png,0,0,1.6798476650269016,-0.9202036615516356,1,1,lfv1,1.6798476650269016,28.585314057239653,-0.6834500423313052,26.222016349881446,10.613439559936523
0.95,A>=0.95,0.58,beta<0.8,0.007800231342649511,30.301898363113814,30.294098131771165,midlow_cr_q2,-0.029788210614100308,30.262719376300353,0.6691925525665283,20.809816360473633,0.007245721528306603,322_0.95_0.58.png,0,1,1.8326775201286694,-0.029788210614100308,0,2,"lfv1,residualcalib",1.8326775201286694,32.126775651899834,0.399545304777039,30.693643436548204,7.585646152496338
0.82,0.75<=A<0.85,1.16,1.1<=beta<1.4,0.005344622089268114,28.391310411010995,28.385965788921727,weak_cr_q1,0.30096195060711395,28.68743889211327,0.663256824016571,25.880630493164062,0.012140061240643263,323_0.82_1.16.png,0,1,1.7212073059897541,0.005344622089268114,0,1,lfv1,1.7212073059897541,30.10717309491148,0.008991250431190423,28.394957039352917,8.836654663085938
0.66,0.65<=A<0.75,0.57,beta<0.8,0.013775744127237033,34.11359751238989,34.09982176826265,midhigh_cr_q3,1.5066181888876002,35.60637985564304,0.14787651598453522,13.186816215515137,0.018624580465257168,324_0.66_0.57.png,0,1,1.5066181888876002,-0.29606042959359513,0,1,residualcalib,-0.29606042959359513,33.803761338669055,0.302152186719745,34.401973954982395,6.133251667022705
0.8,0.75<=A<0.85,1.68,1.4<=beta<1.7,0.011840798162886301,26.69578808947803,26.683947291315143,weak_cr_q1,1.4257978568017045,28.11251206184909,0.5875533819198608,31.11150360107422,0.024043850600719452,325_0.8_1.68.png,0,1,1.4257978568017045,0.011840798162886301,0,1,lfv1,1.1252728250429307,27.809220116358073,0.24945104918994332,26.933398340505086,8.187593460083008
0.65,0.65<=A<0.75,1.18,1.1<=beta<1.4,0.014753966995641576,28.988965169909598,28.974211202913956,midlow_cr_q2,2.0761068783376793,31.050348821532904,0.396468847990036,23.923721313476562,0.01488176779821515,326_0.65_1.18.png,0,0,2.0761068783376793,-0.5407344936731171,1,2,"lfv1,crplus",0.7075315235787905,29.681742726492747,-0.5407344936731171,28.43347670924084,8.17143440246582
0.98,A>=0.95,1.23,1.1<=beta<1.4,0.005975321934165834,29.47709825243735,29.471122930503185,midlow_cr_q2,-0.8270504189226742,28.64593186369857,0.27808234095573425,22.645349502563477,0.0068650704342871904,327_0.98_1.23.png,0,0,0.21260164889151412,-0.8270504189226742,1,0,,0.21260164889151412,29.6837245793947,-0.516769125379497,28.954353805123688,10.232294082641602
0.77,0.75<=A<0.85,1.67,1.4<=beta<1.7,0.011499302933746236,26.286764576421415,26.27526527348767,weak_cr_q1,1.7405830013121069,28.015874437473226,0.560585081577301,32.638851165771484,0.02577946148812771,328_0.77_1.67.png,0,1,1.7405830013121069,0.011499302933746236,0,1,lfv1,1.0074734652918451,27.282738738779514,0.26663927651089026,26.54190454999856,7.970989227294922
0.81,0.75<=A<0.85,1.47,1.4<=beta<1.7,-0.0001462578448965246,24.90041553824279,24.900561796087686,weak_cr_q1,-0.6247406332972467,24.275624903393332,-0.07974808663129807,36.355491638183594,0.034633999690413475,329_0.81_1.47.png,0,0,0.07824867024508819,-0.7748197836273434,1,0,,-0.7748197836273434,24.125742012460343,0.07824867024508819,24.978810466332774,13.662727355957031
0.6,A<0.65,1.67,1.4<=beta<1.7,0.003988702836771552,27.901285081140024,27.897296378303253,weak_cr_q1,0.10796023037400104,28.003967928412923,0.6276968121528625,26.984882354736328,0.012810931075364351,32_0.6_1.67.png,0,1,1.7093766963557009,0.003988702836771552,0,2,"lfv1,residualcalib",1.7093766963557009,29.606673074658953,0.7549464577038094,28.652242836007062,10.68388557434082
0.6,A<0.65,0.81,0.8<=beta<1.1,-0.0018407417478201182,23.934346577229313,23.936187318977133,weak_cr_q1,2.453272194192113,26.390003677322916,0.7805109620094299,41.90010452270508,0.01621283357962966,330_0.6_0.81.png,0,1,2.453272194192113,-0.0018407417478201182,0,3,"lfv1,residualcalib,crplus",2.0777404528416454,26.01392777181878,2.2560517100106985,26.19223902898783,13.621691703796387
0.72,0.65<=A<0.75,0.9,0.8<=beta<1.1,-0.0011836120823538465,24.12419342310612,24.125377035188475,weak_cr_q1,1.8511606577811293,25.977115239190482,0.5232995748519897,40.75077438354492,0.025199787691235542,331_0.72_0.9.png,0,1,1.8511606577811293,-0.0011836120823538465,0,3,"lfv1,residualcalib,crplus",0.9815505211671756,25.10692755635565,1.738276594043029,25.863653629231504,11.446111679077148
0.82,0.75<=A<0.85,1.48,1.4<=beta<1.7,-6.0047184639699935e-05,24.858634676120367,24.858694723305007,weak_cr_q1,-0.7057340552551175,24.15046940733255,-0.10892658680677414,36.52646255493164,0.03482016548514366,332_0.82_1.48.png,0,0,0.13517568581035633,-0.8874478375214743,1,0,,-0.8874478375214743,23.971246885783533,0.13517568581035633,24.993870409115363,14.281064987182617
0.76,0.75<=A<0.85,0.55,beta<0.8,-0.010799128594062068,30.29514429813185,30.30594342672591,midlow_cr_q2,-0.6176923699477115,29.68658404502711,-0.5718064308166504,21.002120971679688,0.004353607771918178,333_0.76_0.55.png,0,0,0.3552712255001822,-2.2353773633918657,1,1,residualcalib,-2.2353773633918657,28.070566063334045,0.3552712255001822,30.661214652226093,9.091446876525879
